image_link,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/71GUWPpa+zL.jpg,459516,item_volume,250.0 millilitre
https://m.media-amazon.com/images/I/71GYnpwMuxL.jpg,459516,item_volume,250.0 millilitre
https://m.media-amazon.com/images/I/6153D7HI++L.jpg,523149,item_weight,21.1 gram
https://m.media-amazon.com/images/I/719q6wVfH7L.jpg,881883,item_weight,776.58 gram
https://m.media-amazon.com/images/I/7155YmXbrxL.jpg,442321,item_weight,35.0 kilogram
https://m.media-amazon.com/images/I/91m+wA05MDL.jpg,748919,item_weight,200 gram
https://m.media-amazon.com/images/I/717Xb-XhlxL.jpg,308856,item_weight,1.5 kilogram
https://m.media-amazon.com/images/I/719eCXnYG8L.jpg,204245,maximum_weight_recommendation,240 kilogram
https://m.media-amazon.com/images/I/51SxHQR55hL.jpg,558374,item_weight,960 gram
https://m.media-amazon.com/images/I/81NSyNfKwHL.jpg,529606,item_weight,10 ounce
https://m.media-amazon.com/images/I/810ryosCrBL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/81jAGgqcprL.jpg,932012,item_weight,50.0 pound
https://m.media-amazon.com/images/I/71+75wp1BQL.jpg,459516,item_volume,4.0 quart
https://m.media-amazon.com/images/I/81rV4magOQL.jpg,459516,item_volume,4.0 quart
https://m.media-amazon.com/images/I/81I7yPIQRXL.jpg,459516,item_volume,4.0 quart
https://m.media-amazon.com/images/I/71AcfRPe4ML.jpg,701880,item_weight,0.423 ounce
https://m.media-amazon.com/images/I/51dRl-DGzXL.jpg,529606,item_weight,84200701.0 ounce
https://m.media-amazon.com/images/I/71GWjF21cIL.jpg,396159,item_weight,0.14 pound
https://m.media-amazon.com/images/I/61FiMnTBJPL.jpg,237000,item_weight,3.0 gram
https://m.media-amazon.com/images/I/51v+SyNEojL.jpg,630869,item_weight,24.0 gram
https://m.media-amazon.com/images/I/81xEx2YLEKL.jpg,208023,item_weight,300.0 gram
https://m.media-amazon.com/images/I/91k8WfFJKFL.jpg,152057,item_weight,199.0 gram
https://m.media-amazon.com/images/I/81wg1ednG8L.jpg,152057,item_weight,22.0 gram
https://m.media-amazon.com/images/I/31UmFlrQMDL.jpg,752266,wattage,2.4 watt
https://m.media-amazon.com/images/I/516DgZz4h1L.jpg,675317,item_weight,25.0 gram
https://m.media-amazon.com/images/I/81UdkupMS5L.jpg,237000,item_weight,200.0 kilogram
https://m.media-amazon.com/images/I/81pJRjDdKWL.jpg,589105,item_weight,4.0 ton
https://m.media-amazon.com/images/I/71BszUAOVeL.jpg,752266,voltage,110.0 volt
https://m.media-amazon.com/images/I/71BszUAOVeL.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/61zyJdPYp8L.jpg,611510,item_weight,9.2 pound
https://m.media-amazon.com/images/I/61MMxSMDSnL.jpg,866516,item_weight,5.78 ounce
https://m.media-amazon.com/images/I/71aSE8GfbQL.jpg,752266,voltage,250.0 volt
https://m.media-amazon.com/images/I/71vCZl9YsoL.jpg,296366,item_weight,585.0 gram
https://m.media-amazon.com/images/I/51h158W09aL.jpg,299791,item_weight,9.0 gram
https://m.media-amazon.com/images/I/712C6JW0heL.jpg,881883,item_weight,35.0 gram
https://m.media-amazon.com/images/I/71Gg3AbMgWL.jpg,459516,item_weight,200.0 gram
https://m.media-amazon.com/images/I/719duvKDOzL.jpg,459516,item_weight,200.0 gram
https://m.media-amazon.com/images/I/71Ys7cCIZQL.jpg,459516,item_weight,200.0 gram
https://m.media-amazon.com/images/I/71xLmDGNG7L.jpg,459516,item_weight,2000.0 milligram
https://m.media-amazon.com/images/I/71s7dJmtEsL.jpg,459516,item_weight,2000.0 milligram
https://m.media-amazon.com/images/I/71Svyb9HpEL.jpg,186035,voltage,230.0 volt
https://m.media-amazon.com/images/I/716eknov7+L.jpg,186035,voltage,"[11.0, 17.0] volt"
https://m.media-amazon.com/images/I/71HMCudrCOL.jpg,186035,voltage,18.0 volt
https://m.media-amazon.com/images/I/61yX+n1ZMYL.jpg,459516,item_weight,1000 milligram
https://m.media-amazon.com/images/I/81OADShP8gL.jpg,993359,item_weight,280.0 gram
https://m.media-amazon.com/images/I/51fVq92ErcL.jpg,299791,item_weight,3.6 gram
https://m.media-amazon.com/images/I/71xAWk0XsnL.jpg,630869,item_weight,9.82 gram
https://m.media-amazon.com/images/I/71IY2xT4jJL.jpg,449021,item_weight,1.25 kilogram
https://m.media-amazon.com/images/I/61FgU1udKrL.jpg,449021,item_weight,35.0 kilogram
https://m.media-amazon.com/images/I/71VpfZW1SLL.jpg,767202,item_weight,2.0 ounce
https://m.media-amazon.com/images/I/81qqZn5YUkL.jpg,918474,item_weight,265.0 gram
https://m.media-amazon.com/images/I/71VMb+D0c-L.jpg,281678,item_weight,3.17 ounce
https://m.media-amazon.com/images/I/61XhSckZ44L.jpg,281678,item_weight,750.0 gram
https://m.media-amazon.com/images/I/71AnpuM4GTS.jpg,507848,item_weight,16.0 kilogram
https://m.media-amazon.com/images/I/71BOruH-uEL.jpg,275506,item_weight,2023.0 ounce
https://m.media-amazon.com/images/I/71lLoq0s+JL.jpg,767202,item_weight,179.0 kilogram
https://m.media-amazon.com/images/I/812lr7CRloL.jpg,179080,wattage,250.0 watt
https://m.media-amazon.com/images/I/81YEhrtinRL.jpg,487566,item_weight,280.0 gram
https://m.media-amazon.com/images/I/713ItVv9dBL.jpg,281678,item_weight,2.82 ounce
https://m.media-amazon.com/images/I/81msQqEHvkL.jpg,281678,item_weight,2.82 ounce
https://m.media-amazon.com/images/I/51kPmvIK17L.jpg,501250,item_weight,1000.0 gram
https://m.media-amazon.com/images/I/71im-qgSuNL.jpg,179080,item_weight,24.5 kilogram
https://m.media-amazon.com/images/I/614aBp6QwxL.jpg,299791,item_weight,6.9 gram
https://m.media-amazon.com/images/I/71VtVp8FCxL.jpg,801829,maximum_weight_recommendation,270 pound
https://m.media-amazon.com/images/I/412yk16tNVL.jpg,524635,item_weight,200 millilitre
https://m.media-amazon.com/images/I/4106TRNhGwL.jpg,488883,maximum_weight_recommendation,285 pound
https://m.media-amazon.com/images/I/61mtruRlylL.jpg,549052,item_weight,200 gram
https://m.media-amazon.com/images/I/71MbYieuadL.jpg,675317,item_weight,1.59 ounce
https://m.media-amazon.com/images/I/81CpQaQQ2WL.jpg,630869,item_weight,3.4 gram
https://m.media-amazon.com/images/I/81X+rcXk3wL.jpg,365637,item_weight,3.2 gram
https://m.media-amazon.com/images/I/81PgvYJUh8L.jpg,365637,item_weight,3.2 gram
https://m.media-amazon.com/images/I/810eXVEJZ6L.jpg,844474,item_weight,0.41 kilogram
https://m.media-amazon.com/images/I/61bh39XwruL.jpg,120219,maximum_weight_recommendation,65.0 ton
https://m.media-amazon.com/images/I/61-hjAWHgXL.jpg,675317,item_weight,95.6 gram
https://m.media-amazon.com/images/I/61Rq6zd5cGL.jpg,107694,item_weight,220.0 gram
https://m.media-amazon.com/images/I/71hUVgmX05L.jpg,767202,item_weight,2.0 ounce
https://m.media-amazon.com/images/I/71scZ1a0PKL.jpg,893692,item_weight,0.93 kilogram
https://m.media-amazon.com/images/I/61n5QMpPFwL.jpg,675317,item_weight,21116.0 ton
https://m.media-amazon.com/images/I/71vdEjoPA9L.jpg,589105,item_weight,382.2 gram
https://m.media-amazon.com/images/I/71N-odnV1OL.jpg,881883,item_weight,85.0 ton
https://m.media-amazon.com/images/I/61TEY5m2GgL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/81arbJffdPL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/71ZmYw6CTYL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/7136MqXmKCL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/71JQ5jxcFUL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/91mAaKY+tkL.jpg,752266,wattage,50.0 watt
https://m.media-amazon.com/images/I/717AMtZbXbL.jpg,648011,voltage,120.0 volt
https://m.media-amazon.com/images/I/71gvsL8zlUL.jpg,267482,item_weight,88.0 ounce
https://m.media-amazon.com/images/I/71TjRQeA5LL.jpg,267482,item_weight,25.0 gram
https://m.media-amazon.com/images/I/81z7P2gwixL.jpg,267482,item_weight,0.88 ounce
https://m.media-amazon.com/images/I/71Edx6LSxlL.jpg,752266,voltage,"[220.0, 250.0] volt"
https://m.media-amazon.com/images/I/61ETboRFtwL.jpg,630869,item_weight,14.0 gram
https://m.media-amazon.com/images/I/7164gBo7pIL.jpg,449021,item_weight,4.0 ounce
https://m.media-amazon.com/images/I/51lkLsVVJEL.jpg,449021,item_weight,8.0 ounce
https://m.media-amazon.com/images/I/71-49YiwCdL.jpg,449021,item_weight,4.0 ounce
https://m.media-amazon.com/images/I/510xjPqPekL.jpg,523149,item_weight,6.5 gram
https://m.media-amazon.com/images/I/71zDKHJ9KwL.jpg,993359,item_weight,35.0 gram
https://m.media-amazon.com/images/I/61OrBpekpSS.jpg,318770,wattage,600.0 watt
https://m.media-amazon.com/images/I/61nvpKZkEeL.jpg,529606,item_weight,7 ounce
https://m.media-amazon.com/images/I/61auEGee5PL.jpg,529606,item_weight,200 gram
https://m.media-amazon.com/images/I/61m+YZC-Y1L.jpg,529606,item_weight,200 gram
https://m.media-amazon.com/images/I/71xKWiyY7hS.jpg,731432,item_weight,284 gram
https://m.media-amazon.com/images/I/51+Nlfuj0kL.jpg,731432,item_weight,10 ounce
https://m.media-amazon.com/images/I/61ihd4f5upL.jpg,245959,item_weight,0.65 kilogram
https://m.media-amazon.com/images/I/8180lCAlYaL.jpg,483370,item_weight,0.1 gram
https://m.media-amazon.com/images/I/61r7Vx4HOKL.jpg,752266,wattage,42.0 watt
https://m.media-amazon.com/images/I/51BbDAFIyLL.jpg,523149,item_weight,1.0 gram
https://m.media-amazon.com/images/I/71olNwJozHL.jpg,507467,item_weight,174.0 gram
https://m.media-amazon.com/images/I/71w4aIH8Q4L.jpg,416664,item_weight,950.0 gram
https://m.media-amazon.com/images/I/51+K7AR590L.jpg,675317,item_weight,32.0 gram
https://m.media-amazon.com/images/I/81mCWNX3v8L.jpg,844474,item_weight,725.0 gram
https://m.media-amazon.com/images/I/71FFDr0ZNSL.jpg,523149,item_weight,2.7 gram
https://m.media-amazon.com/images/I/61BGKRq2UyL.jpg,318770,wattage,18.0 watt
https://m.media-amazon.com/images/I/61HykAloCmL.jpg,523149,item_weight,18.5 gram
https://m.media-amazon.com/images/I/71lUKpOx3RL.jpg,375816,item_weight,135.0 ounce
https://m.media-amazon.com/images/I/61m2NlKkpAL.jpg,507467,item_weight,2.29 ounce
https://m.media-amazon.com/images/I/61vpGT+2PjL.jpg,932012,item_weight,"[1.0, 2.0] gram"
https://m.media-amazon.com/images/I/615svlFid7L.jpg,412008,wattage,3.0 horsepower
https://m.media-amazon.com/images/I/71242FFd6tL.jpg,107694,item_weight,"[7.0, 25.0] kilogram"
https://m.media-amazon.com/images/I/71cBwKE6JgL.jpg,752266,item_weight,3.0 ounce
https://m.media-amazon.com/images/I/61zxxVgB4xL.jpg,299791,item_weight,7.0 pound
https://m.media-amazon.com/images/I/31IzA4qnQML.jpg,281678,item_volume,100.0 millilitre
https://m.media-amazon.com/images/I/81FTlPvmusL.jpg,507848,item_weight,8600.0 gram
https://m.media-amazon.com/images/I/71F49txsC1L.jpg,523149,item_weight,15.3 gram
https://m.media-amazon.com/images/I/91p1UNmCN+L.jpg,752266,voltage,2.0 volt
https://m.media-amazon.com/images/I/71zg2mEURtL.jpg,641642,voltage,12.0 volt
https://m.media-amazon.com/images/I/715w2NfWfaL.jpg,641642,voltage,12.0 volt
https://m.media-amazon.com/images/I/71rf8-Ri2QL.jpg,369753,item_volume,1.76 fluid ounce
https://m.media-amazon.com/images/I/814mTOj4yVL.jpg,369753,item_volume,1.76 fluid ounce
https://m.media-amazon.com/images/I/81urmTQqvjL.jpg,369753,item_volume,1.76 fluid ounce
https://m.media-amazon.com/images/I/81-L7gQc41L.jpg,369753,item_volume,50.0 fluid ounce
https://m.media-amazon.com/images/I/81mQoBEUa+L.jpg,369753,item_volume,1.76 fluid ounce
https://m.media-amazon.com/images/I/71VKh+g-rvL.jpg,275506,item_weight,0.14 ounce
https://m.media-amazon.com/images/I/61gOJt1TGiL.jpg,955292,wattage,0.75 watt
https://m.media-amazon.com/images/I/51NRvNR4b8L.jpg,955292,wattage,0.75 watt
https://m.media-amazon.com/images/I/71rBXe0Dz5L.jpg,752266,wattage,60.0 watt
https://m.media-amazon.com/images/I/81rYCpY2LML.jpg,934747,item_weight,150.0 gram
https://m.media-amazon.com/images/I/715TpQt6W+L.jpg,993359,item_weight,10.0 gram
https://m.media-amazon.com/images/I/71T4Y+l+2NL.jpg,993359,item_weight,10.0 gram
https://m.media-amazon.com/images/I/71cuQqw9xQL.jpg,993359,item_weight,10.0 gram
https://m.media-amazon.com/images/I/81X+Z2K-KRL.jpg,558374,item_weight,1.0 kilogram
https://m.media-amazon.com/images/I/6103+YwyRPL.jpg,641642,wattage,750.0 watt
https://m.media-amazon.com/images/I/51vcuDgYTlL.jpg,397856,item_weight,5.5 milligram
https://m.media-amazon.com/images/I/61ubO35QGFL.jpg,318770,wattage,22.5 watt
https://m.media-amazon.com/images/I/71MFJQIqwSL.jpg,375816,item_weight,100 gram
https://m.media-amazon.com/images/I/6177BJL5URL.jpg,375816,item_weight,100 gram
https://m.media-amazon.com/images/I/81lSvS+dOVL.jpg,375816,item_weight,100 gram
https://m.media-amazon.com/images/I/61tJh2acH+L.jpg,767202,item_weight,23.0 kilogram
https://m.media-amazon.com/images/I/912t8Ax7QmL.jpg,993359,item_weight,100 gram
https://m.media-amazon.com/images/I/61QJWjxxIjL.jpg,507467,item_weight,62 gram
https://m.media-amazon.com/images/I/51qXSptnJwL.jpg,630869,item_weight,2 gram
https://m.media-amazon.com/images/I/81W5v-M7z8L.jpg,893692,item_weight,2.7 kilogram
https://m.media-amazon.com/images/I/51XFwp2FvjL.jpg,750220,item_weight,900 gram
https://m.media-amazon.com/images/I/51XXeiqPWPL.jpg,750220,item_weight,900 gram
https://m.media-amazon.com/images/I/61X55lcRUaL.jpg,523149,item_weight,2.1 gram
https://m.media-amazon.com/images/I/51lU0fJtiQL.jpg,369753,item_volume,1.69 fluid ounce
https://m.media-amazon.com/images/I/81TDU8LEXZL.jpg,369753,item_volume,1.69 fluid ounce
https://m.media-amazon.com/images/I/71pSWm0KUjL.jpg,369753,item_volume,1.69 fluid ounce
https://m.media-amazon.com/images/I/71pElEeQIXL.jpg,369753,item_volume,1.69 fluid ounce
https://m.media-amazon.com/images/I/818FyPbEQtL.jpg,433914,item_weight,120.0 gram
https://m.media-amazon.com/images/I/51IO9sPn3NL.jpg,130591,item_weight,750.0 gram
https://m.media-amazon.com/images/I/619FsVtSDIL.jpg,926285,item_weight,100.0 gram
https://m.media-amazon.com/images/I/71lRHgLYsnL.jpg,916768,item_weight,60.0 gram
https://m.media-amazon.com/images/I/61QleiqxcxL.jpg,939587,item_weight,150.0 kilogram
https://m.media-amazon.com/images/I/61Hxou9XK3L.jpg,365637,item_weight,300.0 gram
https://m.media-amazon.com/images/I/71L9CCykvzL.jpg,483370,item_weight,50.0 gram
https://m.media-amazon.com/images/I/61XZB7Es+XL.jpg,908443,item_weight,185.0 gram
https://m.media-amazon.com/images/I/51G9MFJLoYL.jpg,675317,item_weight,40.0 gram
https://m.media-amazon.com/images/I/71nNTLLDjxL.jpg,639090,item_weight,37.0 gram
https://m.media-amazon.com/images/I/91+5plCsRxL.jpg,359859,item_weight,56.0 gram
https://m.media-amazon.com/images/I/91MhqMKy6fL.jpg,557758,item_volume,8.0 fluid ounce
https://m.media-amazon.com/images/I/71CteQL4iVL.jpg,318770,wattage,1080.0 horsepower
https://m.media-amazon.com/images/I/61rAVhH+TcL.jpg,308856,item_weight,226.0 gram
https://m.media-amazon.com/images/I/61Lh+DaAq3L.jpg,237000,item_weight,2.0 gram
https://m.media-amazon.com/images/I/712W+AtSVAL.jpg,529606,item_weight,340.0 gram
https://m.media-amazon.com/images/I/81hvBjMZFhL.jpg,529606,item_weight,340.0 gram
https://m.media-amazon.com/images/I/71OrsHMlaTL.jpg,529606,item_weight,340.0 gram
https://m.media-amazon.com/images/I/71L-uSvGuCL.jpg,529606,item_weight,340.0 gram
https://m.media-amazon.com/images/I/71lVUeMCeuL.jpg,529606,item_weight,340.0 gram
https://m.media-amazon.com/images/I/61dYG9+RUzL.jpg,529606,item_weight,340.0 gram
https://m.media-amazon.com/images/I/81Pqhbbn-jL.jpg,308856,item_weight,80 gram
https://m.media-amazon.com/images/I/61z7x4rG7KL.jpg,308856,item_weight,60 gram
https://m.media-amazon.com/images/I/61ncXtwqqkL.jpg,308856,item_weight,80 gram
https://m.media-amazon.com/images/I/61382WP6wjL.jpg,308856,item_weight,80 gram
https://m.media-amazon.com/images/I/618hJEiL2oL.jpg,965518,item_weight,1 kilogram
https://m.media-amazon.com/images/I/61sDQFZqpWL.jpg,630869,item_weight,50 gram
https://m.media-amazon.com/images/I/71e4Hqs1INL.jpg,519155,item_weight,2.3 kilogram
https://m.media-amazon.com/images/I/81Ln3KXUpNL.jpg,529606,item_weight,347 gram
https://m.media-amazon.com/images/I/812plZU9GrL.jpg,529606,item_weight,347 gram
https://m.media-amazon.com/images/I/91-ewnMkY0L.jpg,529606,item_weight,552 gram
https://m.media-amazon.com/images/I/81YeQspDQIL.jpg,529606,item_weight,552 gram
https://m.media-amazon.com/images/I/713zyVRNccL.jpg,529606,item_weight,552 gram
https://m.media-amazon.com/images/I/71kGrHosgPL.jpg,501250,item_weight,4.0 gram
https://m.media-amazon.com/images/I/81u1AoLGMbL.jpg,601746,item_weight,270.0 gram
https://m.media-amazon.com/images/I/41TEd+8R3vL.jpg,459516,item_weight,78.0 gram
https://m.media-amazon.com/images/I/81ed4jI0HeL.jpg,459516,item_weight,200.0 milligram
https://m.media-amazon.com/images/I/61XTszHwNXL.jpg,459516,item_weight,1300.0 milligram
https://m.media-amazon.com/images/I/81zYXx9cvSL.jpg,459516,item_weight,1300.0 milligram
https://m.media-amazon.com/images/I/61axXXu7H7L.jpg,767202,item_weight,5.0 kilogram
https://m.media-amazon.com/images/I/51f2HADG6cL.jpg,412008,wattage,4.0 watt
https://m.media-amazon.com/images/I/61ycW+iZrmL.jpg,731432,item_weight,24.0 milligram
https://m.media-amazon.com/images/I/71YZ-KoI+PL.jpg,731432,item_weight,24.0 milligram
https://m.media-amazon.com/images/I/71E-hAiLbDL.jpg,731432,item_weight,24.0 milligram
https://m.media-amazon.com/images/I/71n+PjUSO4L.jpg,731432,item_weight,24.0 milligram
https://m.media-amazon.com/images/I/71nxzeYZb6L.jpg,731432,item_weight,24.0 milligram
https://m.media-amazon.com/images/I/61SZm0CtjDL.jpg,550840,item_weight,30 gram
https://m.media-amazon.com/images/I/51ln6BP9WmL.jpg,847223,item_weight,45.0 gram
https://m.media-amazon.com/images/I/71DkTTee-IL.jpg,486636,item_weight,10.0 gram
https://m.media-amazon.com/images/I/61GhtcIF-qL.jpg,486636,item_weight,0.22 pound
https://m.media-amazon.com/images/I/71B5WoSjnvL.jpg,898898,item_weight,7.0 ounce
https://m.media-amazon.com/images/I/71-zCpEj1qL.jpg,397856,item_weight,1000.0 microgram
https://m.media-amazon.com/images/I/81BGkNhNSBL.jpg,397856,item_weight,1000.0 microgram
https://m.media-amazon.com/images/I/71ySmmO4EJL.jpg,397856,item_weight,1000.0 microgram
https://m.media-amazon.com/images/I/817tXv3r8BL.jpg,397856,item_weight,1000.0 microgram
https://m.media-amazon.com/images/I/810Na9YhX0L.jpg,397856,item_weight,1000.0 microgram
https://m.media-amazon.com/images/I/61loXH5tnfL.jpg,767202,item_weight,100.0 gram
https://m.media-amazon.com/images/I/61cvqR5ljmL.jpg,731432,item_weight,500.0 gram
https://m.media-amazon.com/images/I/61hl5FhLapL.jpg,731432,item_weight,1.1 pound
https://m.media-amazon.com/images/I/61mwrLWyBgL.jpg,433914,item_weight,"[135.0, 150.0] kilogram"
https://m.media-amazon.com/images/I/71CE2IDHBhL.jpg,892291,wattage,22.0 kilowatt
https://m.media-amazon.com/images/I/71T2r3Q3MsL.jpg,801829,item_weight,330.0 pound
https://m.media-amazon.com/images/I/71E5gwO9VlL.jpg,630869,item_weight,14.0 gram
https://m.media-amazon.com/images/I/81gtzl-n4RL.jpg,601746,item_weight,2.7 gram
https://m.media-amazon.com/images/I/714E1rkmJdS.jpg,107694,item_weight,"[5.0, 11.0] kilogram"
https://m.media-amazon.com/images/I/61uRP9TrzgL.jpg,107694,item_weight,"[5.0, 11.0] kilogram"
https://m.media-amazon.com/images/I/71BIrL6v+-L.jpg,709627,item_weight,20.7 kilogram
https://m.media-amazon.com/images/I/716qUzSp+GL.jpg,254449,item_weight,6.0 gram
https://m.media-amazon.com/images/I/81QaHqJlk4L.jpg,557758,item_volume,100.0 litre
https://m.media-amazon.com/images/I/71mTAlTYPkL.jpg,557758,item_volume,1913.0 decilitre
https://m.media-amazon.com/images/I/71b587Q02qL.jpg,557758,item_volume,100.0 millilitre
https://m.media-amazon.com/images/I/61J5YmUIJaL.jpg,709627,item_weight,26.0 gram
https://m.media-amazon.com/images/I/61raKHGO6wL.jpg,844474,item_weight,0.41 kilogram
https://m.media-amazon.com/images/I/71OTlklzaqL.jpg,844474,item_weight,0.7 kilogram
https://m.media-amazon.com/images/I/81QhmfP1KuL.jpg,459516,item_weight,500.0 milligram
https://m.media-amazon.com/images/I/71WmBRfDgpL.jpg,929999,item_weight,87 gram
https://m.media-amazon.com/images/I/51MtXM9EthL.jpg,347404,item_weight,500 gram
https://m.media-amazon.com/images/I/41ixUvO0yyL.jpg,675317,item_weight,789 gram
https://m.media-amazon.com/images/I/81KksDySJJS.jpg,459516,item_weight,45 gram
https://m.media-amazon.com/images/I/61lOJAhbcIL.jpg,872083,item_weight,250 gram
https://m.media-amazon.com/images/I/61hVqgi+7VL.jpg,872083,item_weight,250 gram
https://m.media-amazon.com/images/I/61QbBZkLnfL.jpg,750220,item_weight,250 gram
https://m.media-amazon.com/images/I/515BZIVCpcL.jpg,750220,item_weight,250 gram
https://m.media-amazon.com/images/I/71afq2Kye7L.jpg,630390,item_weight,3.5 pound
https://m.media-amazon.com/images/I/81EXdLS8h-L.jpg,630390,item_weight,3.5 pound
https://m.media-amazon.com/images/I/81izMNELoEL.jpg,630390,item_weight,3.5 pound
https://m.media-amazon.com/images/I/61T+RG7U+rL.jpg,881883,item_weight,200.0 gram
https://m.media-amazon.com/images/I/41v3PeFdxNL.jpg,299791,item_weight,7 gram
https://m.media-amazon.com/images/I/710W9hYK+wL.jpg,296953,item_weight,5.1 pound
https://m.media-amazon.com/images/I/51Cd+lg-fRL.jpg,709627,voltage,7.2 volt
https://m.media-amazon.com/images/I/61EDDQy6oCL.jpg,675317,item_weight,6.04 ounce
https://m.media-amazon.com/images/I/81DyBOeniPL.jpg,881883,item_weight,180.0 gram
https://m.media-amazon.com/images/I/71hbj+z9snL.jpg,630869,item_weight,15.0 gram
https://m.media-amazon.com/images/I/71mTcuXaSkL.jpg,630869,item_weight,33.0 gram
https://m.media-amazon.com/images/I/61TojWY-C4L.jpg,866516,item_weight,150.0 gram
https://m.media-amazon.com/images/I/616VlaROYVL.jpg,459516,item_weight,1500.0 milligram
https://m.media-amazon.com/images/I/81qglRJsSCL.jpg,459516,item_weight,100.0 milligram
https://m.media-amazon.com/images/I/81Z5pJ+KdQL.jpg,459516,item_weight,300.0 milligram
https://m.media-amazon.com/images/I/81ugxtysqwL.jpg,459516,item_weight,1500.0 milligram
https://m.media-amazon.com/images/I/71ow+wr-WxL.jpg,397856,item_weight,75.0 microgram
https://m.media-amazon.com/images/I/71Qyb84P7pL.jpg,397856,item_weight,75.0 microgram
https://m.media-amazon.com/images/I/51vKOZrUuWL.jpg,630869,item_weight,124.0 gram
https://m.media-amazon.com/images/I/714N8ChLW2L.jpg,442321,item_weight,30.8 pound
https://m.media-amazon.com/images/I/81tyRejHAoL.jpg,299791,item_weight,88.0 gram
https://m.media-amazon.com/images/I/61Q1WniHY7L.jpg,318770,wattage,30.0 watt
https://m.media-amazon.com/images/I/612blo+TdmL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/7156NqPf4UL.jpg,318770,wattage,100.0 watt
https://m.media-amazon.com/images/I/71W-7z79UXL.jpg,487566,item_weight,500.0 gram
https://m.media-amazon.com/images/I/71OEmk050TL.jpg,179080,voltage,48.0 volt
https://m.media-amazon.com/images/I/71GplQHvFHL.jpg,140266,voltage,5.0 volt
https://m.media-amazon.com/images/I/41ox7q1GfeS.jpg,375816,item_weight,1.1 kilogram
https://m.media-amazon.com/images/I/71XofISRPKL.jpg,180410,item_weight,335.0 gram
https://m.media-amazon.com/images/I/81XQQ9GZ6JL.jpg,449805,item_weight,300.0 gram
https://m.media-amazon.com/images/I/81DHNf2tAqL.jpg,751532,item_weight,1000.0 kilogram
https://m.media-amazon.com/images/I/713jzNEUB-L.jpg,507619,item_weight,15.0 kilogram
https://m.media-amazon.com/images/I/919iohKOj3L.jpg,641642,wattage,6.0 watt
https://m.media-amazon.com/images/I/919iohKOj3L.jpg,641642,voltage,30.0 volt
https://m.media-amazon.com/images/I/51srFClApSS.jpg,329793,item_weight,90.0 gram
https://m.media-amazon.com/images/I/812nFRKc3ZL.jpg,375816,item_weight,14.0 kilogram
https://m.media-amazon.com/images/I/71ol5lnXxEL.jpg,375816,item_weight,1000.0 gram
https://m.media-amazon.com/images/I/416elBjUq+L.jpg,866516,item_weight,80.0 gram
https://m.media-amazon.com/images/I/71xiI3nSZXL.jpg,273748,item_weight,260 gram
https://m.media-amazon.com/images/I/81BBTJ2EKQL.jpg,993359,item_weight,100 gram
https://m.media-amazon.com/images/I/61jL314WH-L.jpg,933453,maximum_weight_recommendation,25 kilogram
https://m.media-amazon.com/images/I/61tbe7Mv9gL.jpg,933453,maximum_weight_recommendation,10 kilogram to 25 kilogram
https://m.media-amazon.com/images/I/71oH5VSC0SL.jpg,731432,item_weight,300 gram
https://m.media-amazon.com/images/I/619cPZMqL7L.jpg,731432,item_weight,3 gram
https://m.media-amazon.com/images/I/71dLgqAP2oL.jpg,731432,item_weight,3 gram
https://m.media-amazon.com/images/I/71bhljDcpCL.jpg,731432,item_weight,2.25 gram
https://m.media-amazon.com/images/I/91PpW85bF2L.jpg,993359,item_weight,200 gram
https://m.media-amazon.com/images/I/51vQP-j5FCL.jpg,993359,item_weight,250 gram
https://m.media-amazon.com/images/I/61BUjgmlyJL.jpg,267482,item_weight,500 gram
https://m.media-amazon.com/images/I/618l4mIrQ-L.jpg,120569,item_weight,20 kilogram
https://m.media-amazon.com/images/I/31vXMcB9+oL.jpg,993359,item_weight,100 gram
https://m.media-amazon.com/images/I/61B7TGhqTBL.jpg,529606,item_weight,1 gram
https://m.media-amazon.com/images/I/712e3Ow6vHL.jpg,639090,item_weight,20.0 gram
https://m.media-amazon.com/images/I/51YfTCUszCL.jpg,630869,item_weight,15.5 gram
https://m.media-amazon.com/images/I/51YfTCUszCL.jpg,630869,depth,20.5 centimetre
https://m.media-amazon.com/images/I/61ZbG2IrjEL.jpg,630869,item_weight,23.0 gram
https://m.media-amazon.com/images/I/81TTiqQu4CL.jpg,523149,item_weight,4.5 gram
https://m.media-amazon.com/images/I/512o5+oehqL.jpg,955292,wattage,1080.0 horsepower
https://m.media-amazon.com/images/I/81d3G1swzjL.jpg,308856,item_weight,14 kilogram
https://m.media-amazon.com/images/I/81VgtZjprtL.jpg,308856,item_weight,14 kilogram
https://m.media-amazon.com/images/I/51Mdsk5W9KL.jpg,299791,item_weight,9 gram
